الترتيب,الرمز,الاسم,القطاع,السعر,التغير_20يوم_%,RSI14,الدرجة,التصنيف,تجميع_ذكي,سيولة_ذكية,تشبع_بيع_وارتداد,اختراق_فني,بنية_الاتجاه,عقوبة_تصريف,أسباب_الاختيار
56,1302,بوان,السلع الرأسمالية,38.2,12.4,61.5,34.7,👀 متابعة,13.8,5.9,5.0,5.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.06) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
57,7020,اتحاد اتصالات,الاتصالات,65.35,4.4,55.7,34.5,👀 متابعة,17.6,11.9,0.0,0.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.7x خلال 10 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
58,2350,كيان السعودية,المواد الأساسية,5.34,2.7,54.8,33.6,👀 متابعة,11.6,12.0,0.0,5.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.5x | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
59,7204,توبي,التطبيقات وخدمات التقنية,6.62,2.3,50.7,32.9,👀 متابعة,15.0,12.9,0.0,0.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.5x خلال 10 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
60,6002,هرفي للأغذية,الخدمات الاستهلاكية,15.55,4.1,53.7,32.4,👀 متابعة,10.4,12.0,5.0,0.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.9x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
61,4292,عطاء,الخدمات الاستهلاكية,43.12,-9.1,37.9,31.9,👀 متابعة,18.8,12.0,1.1,0.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.9x خلال 10 جلسات
62,2230,الكيميائية,الرعاية الصحية,8.24,3.0,59.7,31.7,⚠️ تصريف/توزيع,2.9,20.0,5.0,13.7,5.0,15.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 4.3x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.8x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 🚀 اختراق فني: إغلاق فوق أعلى قمة لـ20 جلسة بحجم 1.2x المتوسط | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.22) رغم ارتفاع السعر مؤخراً
63,4165,الماجد,المنتجات المنزلية والشخصية,125.0,5.0,54.5,31.6,👀 متابعة,6.3,15.3,0.0,5.0,5.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.6x | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
64,4051,باعظيم,تجزئة السلع الكمالية,5.55,0.2,54.2,31.5,👀 متابعة,0.9,15.6,0.0,15.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.8x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد)
65,2240,الزامل للصناعة,المواد الأساسية,27.5,-1.8,45.6,31.5,👀 متابعة,14.5,12.0,0.0,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.1x خلال 10 جلسات
66,1834,سماسكو,الخدمات التجارية والمهنية,5.7,-3.1,37.1,31.4,👀 متابعة,11.0,9.1,6.3,5.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
67,6040,تبوك الزراعية,إنتاج الأغذية,9.02,11.1,53.7,31.2,👀 متابعة,10.3,10.9,0.0,0.0,10.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.7x خلال 10 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
68,2270,سدافكو,إنتاج الأغذية,203.7,0.0,46.7,30.1,👀 متابعة,16.7,8.3,0.0,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات
69,2283,المطاحن الأولى,إنتاج الأغذية,51.45,-2.0,40.9,29.8,📦 تجميع هادئ,20.7,8.4,0.6,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.21) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.4x خلال 10 جلسات
70,1301,أسلاك,المواد الأساسية,18.19,1.6,52.1,29.7,👀 متابعة,9.6,10.2,0.0,0.0,10.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.6x خلال 10 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
71,4081,النايفات,الخدمات المالية,10.13,0.1,59.6,29.5,👀 متابعة,7.5,12.0,5.0,0.0,5.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.0x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
72,2150,زجاج,المواد الأساسية,37.26,1.6,46.6,28.4,👀 متابعة,17.2,1.2,5.0,0.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.22) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
73,6004,كاتريون,الخدمات التجارية والمهنية,70.55,-1.2,43.4,27.3,📦 تجميع هادئ,25.5,1.4,0.6,0.0,0.0,0.3,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.20) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
74,4346,ميفك ريت,الصناديق العقارية المتداولة,3.28,-0.6,40.0,27.0,👀 متابعة,15.0,6.2,5.8,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.42) يدل على تجميع | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
75,3090,أسمنت تبوك,المواد الأساسية,7.34,-1.2,46.0,26.8,👀 متابعة,9.3,7.5,5.0,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
76,1214,شاكر,السلع الرأسمالية,12.12,0.3,46.5,26.0,⚠️ تصريف/توزيع,16.0,12.0,0.0,5.0,0.0,7.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.0x خلال 10 جلسات | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.08) رغم ارتفاع السعر مؤخراً
77,4200,الدريس,الطاقة,119.5,2.2,52.2,25.9,👀 متابعة,12.3,8.6,0.0,0.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.13) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
78,6010,نادك,إنتاج الأغذية,15.13,5.1,57.9,25.4,⚠️ تصريف/توزيع,3.7,14.1,5.0,5.0,5.0,7.4,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.0x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.09) رغم ارتفاع السعر مؤخراً
79,4100,مكة,إدارة وتطوير العقارات,80.45,2.8,44.9,25.2,👀 متابعة,11.3,8.9,0.0,5.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.07) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات
80,4230,البحر الأحمر,إدارة وتطوير العقارات,23.16,0.6,43.0,25.0,📦 تجميع هادئ,21.4,3.2,0.3,0.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت)
81,2120,متطورة,الخدمات المالية,16.75,2.4,56.8,25.0,👀 متابعة,15.0,5.0,0.0,0.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.2x | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
82,4291,الوطنية للتعليم,الخدمات الاستهلاكية,141.8,-1.9,52.6,25.0,👀 متابعة,5.7,4.3,5.0,0.0,10.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
83,4337,العزيزية ريت,الصناديق العقارية المتداولة,4.59,-3.4,39.4,24.5,👀 متابعة,8.4,8.8,7.3,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.07) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات | 🔄 ارتداد من تشبع بيع: RSI عند 39 ويتجه للصعود | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
84,4031,الخدمات الأرضية,النقل,24.62,-5.2,22.7,24.4,⚠️ تصريف/توزيع,23.4,6.5,3.6,0.0,0.0,9.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.14) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.6x | ⏳ تشبع بيع واضح: RSI عند 23 (بانتظار تأكيد الارتداد) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.3x) - ضغط بيعي
85,4003,إكسترا,تجزئة السلع الكمالية,66.8,-2.5,51.6,24.3,⚠️ تصريف/توزيع,15.0,12.0,5.0,5.0,0.0,12.7,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.2x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.16) رغم ارتفاع السعر مؤخراً
86,1303,الصناعات الكهربائية,السلع الرأسمالية,15.34,0.4,51.7,24.0,👀 متابعة,6.4,7.7,5.0,0.0,5.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
87,6090,جازادكو,إنتاج الأغذية,8.24,4.3,50.6,23.5,👀 متابعة,10.1,5.8,0.0,10.0,0.0,2.3,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.5x | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
88,4040,سابتكو,النقل,11.91,-0.1,55.4,23.4,⚠️ تصريف/توزيع,4.1,13.0,0.0,5.0,10.0,8.6,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 3.3x خلال 10 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.10) رغم ارتفاع السعر مؤخراً
89,6015,أمريكانا للمطاعم,الخدمات الاستهلاكية,2.45,4.7,60.7,22.9,👀 متابعة,5.6,7.3,0.0,0.0,10.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
90,7203,علم,التطبيقات وخدمات التقنية,607.5,0.1,42.4,22.0,👀 متابعة,13.6,3.0,0.4,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت)
91,4061,أنعام القابضة,تجزئة وتوزيع السلع الاستهلاكية,12.69,6.6,68.9,21.9,⚠️ تصريف/توزيع,4.6,8.4,0.0,10.0,10.0,11.1,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.4x خلال 10 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.14) رغم ارتفاع السعر مؤخراً
92,3060,أسمنت ينبع,المواد الأساسية,15.28,2.8,55.7,21.4,⚠️ تصريف/توزيع,9.5,15.3,0.0,5.0,5.0,13.3,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.0x | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.17) رغم ارتفاع السعر مؤخراً
93,2300,صناعة الورق,المواد الأساسية,64.15,-0.8,50.2,21.3,⚠️ تصريف/توزيع,4.3,11.9,5.0,5.0,10.0,15.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.8x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.20) رغم ارتفاع السعر مؤخراً
94,3010,أسمنت العربية,المواد الأساسية,21.64,-2.8,39.6,20.0,👀 متابعة,5.6,3.6,5.9,5.0,0.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
95,3091,أسمنت الجوف,المواد الأساسية,4.91,-0.6,44.1,19.8,👀 متابعة,17.0,2.7,0.1,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.30) يدل على تجميع
96,3002,أسمنت نجران,المواد الأساسية,5.61,1.1,54.3,19.7,👀 متابعة,10.9,1.4,0.0,5.0,5.0,2.5,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
97,2280,المراعي,إنتاج الأغذية,46.92,-2.9,41.0,18.7,👀 متابعة,10.2,2.9,5.6,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.10) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
98,4250,جبل عمر,إدارة وتطوير العقارات,17.83,1.9,49.4,18.6,⚠️ تصريف/توزيع,15.4,0.0,0.0,0.0,10.0,6.8,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.17) يدل على تجميع | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.4x) - ضغط بيعي
99,7200,ام آي اس,التطبيقات وخدمات التقنية,299.2,1.6,55.4,18.5,👀 متابعة,9.2,0.0,5.0,0.0,10.0,5.7,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
100,1322,آماك,المواد الأساسية,82.8,1.0,51.1,17.5,👀 متابعة,12.7,1.6,0.0,0.0,5.0,1.8,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.14) يدل على تجميع | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
101,6070,الجوف,إنتاج الأغذية,40.26,1.0,50.9,17.0,⚠️ تصريف/توزيع,15.0,12.0,0.0,5.0,0.0,15.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.3x خلال 10 جلسات | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.31) رغم ارتفاع السعر مؤخراً
102,4013,سليمان الحبيب,الرعاية الصحية,231.5,-0.5,47.7,17.0,👀 متابعة,4.5,2.5,0.0,0.0,10.0,0.0,📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
103,6018,الأندية للرياضة,الخدمات الاستهلاكية,8.45,2.9,63.5,16.6,👀 متابعة,6.1,0.0,5.0,0.0,10.0,4.4,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
104,4345,الإنماء ريت للتجزئة,الصناديق العقارية المتداولة,4.59,-2.8,35.5,16.0,👀 متابعة,4.7,4.8,1.5,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت)
105,2250,المجموعة السعودية,المواد الأساسية,12.38,0.1,46.2,15.6,👀 متابعة,5.8,4.8,0.0,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت)
106,4193,نايس ون,تجزئة السلع الكمالية,12.17,5.4,50.9,15.5,⚠️ تصريف/توزيع,6.3,12.0,0.0,5.0,0.0,7.7,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.2x خلال 10 جلسات | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.09) رغم ارتفاع السعر مؤخراً
107,6012,ريدان,الخدمات الاستهلاكية,16.03,11.6,48.4,15.0,⚠️ تصريف/توزيع,15.0,0.0,0.0,0.0,10.0,10.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.2x) - ضغط بيعي
108,4262,لومي,النقل,27.58,2.3,37.6,14.9,👀 متابعة,6.0,2.7,1.2,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت)
109,4322,رتال,إدارة وتطوير العقارات,9.71,3.5,40.5,14.7,⚠️ تصريف/توزيع,15.0,0.0,0.7,5.0,0.0,6.1,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
110,4240,سينومي ريتيل,تجزئة السلع الكمالية,17.2,42.7,64.4,14.7,👀 متابعة,9.8,0.7,0.0,0.0,5.0,0.8,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
111,4347,بنيان ريت,الصناديق العقارية المتداولة,9.85,0.7,47.6,14.4,👀 متابعة,4.9,2.7,0.0,10.0,0.0,3.1,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 👀 السهم يقترب من اختراق قمة 20 جلسة | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
112,2287,إنتاج,إنتاج الأغذية,22.98,-0.0,41.3,14.2,⚠️ تصريف/توزيع,15.0,0.0,1.5,5.0,0.0,7.3,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.4x) - ضغط بيعي
113,2320,البابطين,السلع الرأسمالية,60.1,-1.0,49.8,14.1,⚠️ تصريف/توزيع,5.4,8.7,5.0,5.0,5.0,15.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.23) رغم ارتفاع السعر مؤخراً
114,4191,أبو معطي,تجزئة السلع الكمالية,40.3,2.3,41.2,14.1,👀 متابعة,0.7,7.7,0.6,5.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.4x
115,4004,دله الصحية,الرعاية الصحية,82.85,-2.3,42.7,14.1,👀 متابعة,0.3,3.4,5.4,5.0,0.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
116,4344,سدكو كابيتال ريت,الصناديق العقارية المتداولة,7.35,-0.3,45.2,14.1,👀 متابعة,5.0,9.2,0.0,5.0,0.0,5.1,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.05) رغم ارتفاع السعر مؤخراً
117,4007,الحمادي,الرعاية الصحية,24.53,-5.3,32.3,13.9,👀 متابعة,10.3,2.4,2.0,0.0,0.0,0.8,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
118,4321,سينومي سنترز,إدارة وتطوير العقارات,16.26,2.2,50.7,13.4,👀 متابعة,2.2,6.2,0.0,5.0,0.0,0.0,لا توجد إشارات
119,1182,أملاك,الخدمات المالية,8.83,-0.3,52.1,13.2,👀 متابعة,3.3,4.9,0.0,0.0,5.0,0.0,📐 السعر أعلى من المتوسط المتحرك 50 يوم
120,6020,جاكو,إنتاج الأغذية,12.5,4.2,54.4,13.2,⚠️ تصريف/توزيع,1.2,12.0,0.0,10.0,5.0,15.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.2x خلال 10 جلسات | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد) | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.21) رغم ارتفاع السعر مؤخراً
121,4142,كابلات الرياض,السلع الرأسمالية,107.9,0.8,53.0,13.2,👀 متابعة,1.6,2.0,5.0,10.0,0.0,5.3,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
122,6016,برغرايززر,الخدمات الاستهلاكية,7.24,-3.3,42.4,13.1,👀 متابعة,0.5,6.6,6.0,0.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
123,1831,مهارة,الخدمات التجارية والمهنية,4.55,-5.2,28.2,13.0,👀 متابعة,1.9,3.4,2.7,5.0,0.0,0.0,⏳ تشبع بيع واضح: RSI عند 28 (بانتظار تأكيد الارتداد)
124,4014,دار المعدات,الرعاية الصحية,28.14,1.4,49.6,12.8,👀 متابعة,5.5,2.4,0.0,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت)
125,2220,معدنية,المواد الأساسية,12.22,2.9,50.9,12.2,⚠️ تصريف/توزيع,9.7,0.0,0.0,0.0,10.0,7.6,📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.4x) - ضغط بيعي
