الترتيب,الرمز,الاسم,القطاع,السعر,التغير_20يوم_%,RSI14,الدرجة,التصنيف,تجميع_ذكي,سيولة_ذكية,تشبع_بيع_وارتداد,اختراق_فني,بنية_الاتجاه,عقوبة_تصريف,أسباب_الاختيار
54,4165,الماجد,المنتجات المنزلية والشخصية,124.2,3.9,52.0,33.9,👀 متابعة,6.9,12.0,5.0,5.0,5.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.3x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
55,2360,الفخارية,المواد الأساسية,20.16,18.1,56.4,33.2,👀 متابعة,13.7,4.5,5.0,0.0,10.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
56,4030,البحري,الطاقة,36.18,16.3,63.9,33.0,👀 متابعة,22.0,1.0,0.0,5.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.25) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
57,2240,الزامل للصناعة,المواد الأساسية,28.1,1.8,50.9,32.1,👀 متابعة,13.0,9.1,5.0,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
58,2283,المطاحن الأولى,إنتاج الأغذية,51.1,-2.9,38.5,31.9,📦 تجميع هادئ,20.1,5.7,6.0,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.19) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
59,3090,أسمنت تبوك,المواد الأساسية,7.4,0.7,51.0,31.8,👀 متابعة,8.8,13.0,5.0,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.7x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
60,4292,عطاء,الخدمات الاستهلاكية,43.02,-7.8,37.4,31.7,👀 متابعة,17.7,7.8,6.2,0.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
61,4260,بدجت السعودية,النقل,31.0,8.0,53.5,31.5,👀 متابعة,27.1,0.0,5.0,0.0,5.0,5.6,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.14) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
62,1302,بوان,السلع الرأسمالية,37.98,14.3,60.5,31.3,👀 متابعة,10.9,5.4,5.0,5.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.07) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
63,4050,ساسكو,تجزئة السلع الكمالية,44.82,16.2,64.3,31.1,👀 متابعة,7.8,8.3,5.0,5.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.4x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
64,6015,أمريكانا للمطاعم,الخدمات الاستهلاكية,2.49,7.8,65.2,30.9,👀 متابعة,3.9,12.0,0.0,5.0,10.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 2.1x خلال 10 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
65,4331,الجزيرة ريت,الصناديق العقارية المتداولة,11.26,-0.4,47.3,30.9,👀 متابعة,15.0,10.9,0.0,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.6x خلال 10 جلسات
66,2020,سابك للمغذيات الزراعية,المواد الأساسية,125.8,0.2,46.1,30.6,👀 متابعة,11.3,9.4,5.0,0.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
67,6012,ريدان,الخدمات الاستهلاكية,16.02,12.6,48.6,29.5,👀 متابعة,15.0,4.5,0.0,0.0,10.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
68,3091,أسمنت الجوف,المواد الأساسية,4.92,-0.2,45.6,29.4,👀 متابعة,17.5,11.9,0.0,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.27) يدل على تجميع | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.6x
69,2290,ينساب,المواد الأساسية,34.5,13.2,64.5,29.1,👀 متابعة,12.2,6.9,0.0,5.0,5.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.12) يدل على تجميع | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
70,4051,باعظيم,تجزئة السلع الكمالية,5.6,2.6,60.3,29.0,⚠️ تصريف/توزيع,0.8,17.3,0.0,15.0,5.0,9.1,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.9x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.5x | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد) | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.11) رغم ارتفاع السعر مؤخراً
71,4019,اس ام سي للرعاية الصحية,الرعاية الصحية,16.24,2.3,53.7,28.3,📦 تجميع هادئ,18.8,0.6,5.0,0.0,5.0,1.1,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.21) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
72,6002,هرفي للأغذية,الخدمات الاستهلاكية,15.37,0.6,49.7,28.3,👀 متابعة,10.8,7.5,5.0,0.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
73,7020,اتحاد اتصالات,الاتصالات,65.7,5.0,57.9,28.0,👀 متابعة,15.6,12.7,0.0,0.0,5.0,5.3,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.2x خلال 10 جلسات | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.05) رغم ارتفاع السعر مؤخراً
74,2030,المصافي,الطاقة,55.6,13.9,71.1,27.9,⚠️ تصريف/توزيع,6.8,20.0,0.0,5.0,10.0,13.9,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 6.7x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.2x | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.18) رغم ارتفاع السعر مؤخراً
75,2280,المراعي,إنتاج الأغذية,47.74,0.1,49.2,27.1,👀 متابعة,9.1,3.0,5.0,0.0,10.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.08) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
76,4346,ميفك ريت,الصناديق العقارية المتداولة,3.27,-0.9,37.9,25.7,👀 متابعة,15.0,4.6,6.1,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.43) يدل على تجميع | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.2x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
77,1214,شاكر,السلع الرأسمالية,11.98,-0.2,42.8,25.5,⚠️ تصريف/توزيع,15.6,12.0,0.4,5.0,0.0,7.5,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 2.1x خلال 10 جلسات | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.09) رغم ارتفاع السعر مؤخراً
78,2250,المجموعة السعودية,المواد الأساسية,12.49,0.2,50.1,24.7,👀 متابعة,12.1,2.6,5.0,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
79,4230,البحر الأحمر,إدارة وتطوير العقارات,22.83,-1.8,39.8,24.4,📦 تجميع هادئ,20.5,3.1,0.8,0.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت)
80,4291,الوطنية للتعليم,الخدمات الاستهلاكية,138.1,-3.7,44.0,23.9,👀 متابعة,4.5,4.3,5.2,0.0,10.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
81,4324,بنان,إدارة وتطوير العقارات,3.4,14.1,71.1,23.3,⚠️ تصريف/توزيع,1.9,8.5,5.0,10.0,5.0,7.1,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.6x | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد) | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.06) رغم ارتفاع السعر مؤخراً | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
82,1834,سماسكو,الخدمات التجارية والمهنية,5.61,-2.9,33.1,23.3,👀 متابعة,12.2,9.2,1.9,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.07) يدل على تجميع | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.5x خلال 10 جلسات
83,4163,الدواء,تجزئة وتوزيع السلع الاستهلاكية,39.0,2.6,47.3,22.7,👀 متابعة,3.9,3.8,5.0,10.0,0.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 👀 السهم يقترب من اختراق قمة 20 جلسة
84,4040,سابتكو,النقل,11.69,-2.7,49.6,22.1,⚠️ تصريف/توزيع,4.8,12.0,5.0,0.0,10.0,9.7,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 4.6x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.12) رغم ارتفاع السعر مؤخراً
85,4193,نايس ون,تجزئة السلع الكمالية,12.0,5.2,46.9,22.0,👀 متابعة,5.0,12.0,0.0,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.9x خلال 10 جلسات
86,2300,صناعة الورق,المواد الأساسية,63.4,1.0,47.1,21.7,👀 متابعة,4.7,12.0,5.0,0.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.8x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
87,4333,تعليم ريت,الصناديق العقارية المتداولة,10.41,1.7,47.2,20.4,📦 تجميع هادئ,19.4,1.0,0.0,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.32) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
88,2287,إنتاج,إنتاج الأغذية,22.85,-0.7,39.3,20.3,👀 متابعة,11.1,0.2,5.9,5.0,0.0,1.9,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
89,4031,الخدمات الأرضية,النقل,23.34,-10.6,17.6,20.1,⚠️ تصريف/توزيع,19.2,6.9,4.0,0.0,0.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.09) يدل على تجميع | 📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.7x | ⏳ تشبع بيع واضح: RSI عند 18 (بانتظار تأكيد الارتداد) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.3x) - ضغط بيعي
90,6090,جازادكو,إنتاج الأغذية,8.2,2.8,49.4,19.9,👀 متابعة,10.6,9.6,0.0,5.0,0.0,5.4,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.2x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.2x | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.06) رغم ارتفاع السعر مؤخراً
91,4160,ثمار,تجزئة وتوزيع السلع الاستهلاكية,35.86,4.3,54.5,19.9,⚠️ تصريف/توزيع,1.9,12.4,0.0,5.0,10.0,9.5,💧 حجم أيام الصعود أعلى من النزول بنسبة 3.4x خلال 10 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.12) رغم ارتفاع السعر مؤخراً
92,3010,أسمنت العربية,المواد الأساسية,21.62,-2.2,39.0,19.7,👀 متابعة,4.9,3.8,6.0,5.0,0.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
93,6040,تبوك الزراعية,إنتاج الأغذية,8.93,-2.2,51.6,19.3,👀 متابعة,3.0,6.3,0.0,0.0,10.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.2x خلال 10 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم
94,4250,جبل عمر,إدارة وتطوير العقارات,17.92,1.2,51.5,19.3,⚠️ تصريف/توزيع,14.3,0.0,5.0,0.0,10.0,10.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.16) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.3x) - ضغط بيعي
95,6070,الجوف,إنتاج الأغذية,39.94,1.9,47.5,19.1,👀 متابعة,15.0,0.4,0.0,5.0,0.0,1.4,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
96,4081,النايفات,الخدمات المالية,10.02,-0.2,52.4,18.9,👀 متابعة,5.0,9.0,0.0,0.0,5.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
97,4004,دله الصحية,الرعاية الصحية,83.0,-0.5,43.7,18.5,👀 متابعة,0.7,7.2,5.5,5.0,0.0,0.0,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.3x خلال 10 جلسات | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
98,7203,علم,التطبيقات وخدمات التقنية,616.5,3.4,46.7,18.4,👀 متابعة,13.4,0.7,0.0,5.0,0.0,0.7,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
99,4262,لومي,النقل,27.42,1.5,37.4,18.2,👀 متابعة,5.9,1.1,6.2,5.0,0.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
100,4100,مكة,إدارة وتطوير العقارات,80.1,3.4,45.0,18.2,👀 متابعة,12.4,5.8,0.0,0.0,0.0,0.0,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.10) يدل على تجميع
101,1830,لجام للرياضة,الخدمات الاستهلاكية,81.55,1.9,59.8,18.1,⚠️ تصريف/توزيع,1.0,17.7,0.0,5.0,5.0,10.6,💧 حجم أيام الصعود أعلى من النزول بنسبة 1.8x خلال 10 جلسات | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.5x | 👀 السهم يقترب من اختراق قمة 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.13) رغم ارتفاع السعر مؤخراً
102,4322,رتال,إدارة وتطوير العقارات,9.65,6.0,39.1,18.1,👀 متابعة,10.8,1.4,0.9,5.0,0.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة
103,4300,دار الأركان,إدارة وتطوير العقارات,20.17,5.6,53.8,18.0,👀 متابعة,2.4,3.0,5.0,0.0,10.0,2.3,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
104,1303,الصناعات الكهربائية,السلع الرأسمالية,15.25,-1.6,49.3,17.7,👀 متابعة,5.8,7.0,0.0,0.0,5.0,0.0,📐 السعر أعلى من المتوسط المتحرك 50 يوم
105,3060,أسمنت ينبع,المواد الأساسية,15.2,3.7,52.5,16.2,⚠️ تصريف/توزيع,7.0,10.7,0.0,5.0,5.0,11.5,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.0x | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.15) رغم ارتفاع السعر مؤخراً
106,3020,أسمنت اليمامة,المواد الأساسية,23.15,-0.3,40.5,16.2,👀 متابعة,8.6,0.0,5.7,5.0,0.0,3.1,📦 تدفق نقدي إيجابي مستمر (CMF≈+0.07) يدل على تجميع | 🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
107,2130,صدق,السلع طويلة الأجل,17.12,3.8,62.7,15.9,⚠️ تصريف/توزيع,0.0,10.9,0.0,10.0,10.0,15.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ2.2x | 📊 تقاطع MACD صعودي حديث (زخم إيجابي متجدد) | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.25) رغم ارتفاع السعر مؤخراً
108,3092,أسمنت الرياض,المواد الأساسية,23.69,6.2,70.8,15.8,⚠️ تصريف/توزيع,0.7,5.2,0.0,19.7,5.0,14.8,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.3x | 🚀 اختراق فني: إغلاق فوق أعلى قمة لـ20 جلسة بحجم 2.0x المتوسط | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.20) رغم ارتفاع السعر مؤخراً
109,4240,سينومي ريتيل,تجزئة السلع الكمالية,17.12,41.6,63.0,15.7,👀 متابعة,7.4,3.3,0.0,0.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
110,4061,أنعام القابضة,تجزئة وتوزيع السلع الاستهلاكية,12.29,3.3,57.4,15.5,⚠️ تصريف/توزيع,6.4,6.5,0.0,5.0,10.0,12.4,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 💧 حجم أيام الصعود أعلى من النزول بنسبة 1.2x خلال 10 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ تحذير تصريف: تدفق نقدي سلبي (CMF≈-0.16) رغم ارتفاع السعر مؤخراً
111,2310,سبكيم العالمية,المواد الأساسية,13.17,-0.3,45.1,15.4,👀 متابعة,4.6,5.7,5.0,0.0,0.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
112,4013,سليمان الحبيب,الرعاية الصحية,233.0,0.2,50.5,13.8,👀 متابعة,3.1,0.1,5.0,0.0,10.0,4.4,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
113,4350,الإستثمار ريت,الصناديق العقارية المتداولة,6.78,-0.6,39.8,13.3,👀 متابعة,4.7,0.1,5.8,5.0,0.0,2.3,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.6x) - ضغط بيعي
114,2281,تنمية,إنتاج الأغذية,61.0,3.2,49.7,13.0,👀 متابعة,5.5,2.5,0.0,0.0,5.0,0.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 📐 السعر أعلى من المتوسط المتحرك 50 يوم
115,5110,السعودية للطاقة,المرافق العامة,16.57,-2.5,40.2,12.8,👀 متابعة,3.2,8.9,0.8,0.0,0.0,0.0,🔊 تسارع نشاط التداول: متوسط 5 أيام أعلى من متوسط 20 يوماً بـ1.5x
116,2120,متطورة,الخدمات المالية,16.55,1.5,51.2,12.8,👀 متابعة,5.3,3.5,0.0,0.0,5.0,1.0,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة مع تماسك سعري هادئ (تجميع بصمت) | 📐 السعر أعلى من المتوسط المتحرك 50 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.7x) - ضغط بيعي
117,4007,الحمادي,الرعاية الصحية,24.09,-5.8,27.6,12.6,👀 متابعة,13.8,1.2,2.8,0.0,0.0,5.1,📈 مؤشر OBV في صعود مستمر خلال 20 جلسة | ⏳ تشبع بيع واضح: RSI عند 28 (بانتظار تأكيد الارتداد) | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.5x) - ضغط بيعي
118,6010,نادك,إنتاج الأغذية,14.72,1.5,44.6,12.6,👀 متابعة,3.9,3.6,0.1,5.0,0.0,0.0,لا توجد إشارات
119,4321,سينومي سنترز,إدارة وتطوير العقارات,16.03,-0.2,43.7,12.5,👀 متابعة,1.0,6.2,0.2,5.0,0.0,0.0,لا توجد إشارات
120,6016,برغرايززر,الخدمات الاستهلاكية,7.2,-3.4,39.7,12.3,👀 متابعة,0.4,6.0,5.9,0.0,0.0,0.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات
121,7200,ام آي اس,التطبيقات وخدمات التقنية,306.6,3.6,58.8,12.3,⚠️ تصريف/توزيع,7.3,0.0,5.0,0.0,10.0,10.0,🕯️ شمعة انعكاسية صعودية (ذيل سفلي طويل + إغلاق قوي) خلال آخر 3 جلسات | 📐 ترتيب صاعد للمتوسطات: السعر > متوسط 50 > متوسط 100 يوم | ⚠️ هيمنة حجم أيام النزول على الصعود (نسبة 0.3x) - ضغط بيعي
